ocid,source_month,n_releases_in_record,buyer_id,buyer_name,buyer_department_raw,tender_title,tender_description,procurement_method,procurement_method_details,main_category,tender_value_amount,tender_currency,tender_date_published,num_tenderers,is_single_bidder_award,num_awards,award_value_amount,award_currency,winning_suppliers,encoding_fixed,buyer_department,department_is_valid
ocds-dgv273-seacev3-1241178,2026-08,18,PE-CONSUCODE-10407,GOBIERNO REGIONAL DE APURIMAC-TRANSPORTES CHANKA,APURIMAC,CP-ABR-3-2026-DSRTC-CH-1,"CONTRATACIÓN DE SERVICIO DE ALQUILER DE MOTONIVELADORA (MAQUINA SECA) PARA EL PROYECTO: MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN LA VIA VECINAL AP-541, DESDE EL EMP. 3S (TOTORABAMBA), Y LA VIA VECINAL AP-549 (COCHARCAS), DE LOS DISTRITOS DE ANCO_HUALLO, COCHARCAS DE LA PROVIN",,Concurso Público Abreviado,services,160512.0,PEN,2026-08-13T18:44:00-05:00,18,False,1,157440.0,PEN,E.J.C. SERVICIOS GENERALES E.I.R.L.,False,APURIMAC,True
ocds-dgv273-seacev3-1241179,2026-09,6,PE-CONSUCODE-2543,SEGURO SOCIAL DE  SALUD,LIMA,LP-ABR-3-2026-ESSALUDREDTACNA-1,ADQUISICION DE TIRAS REACTIVAS PARA DETERMINAR GLUCOSA EN SANGRE,,Licitación Pública Abreviada,goods,0.0,PEN,2026-09-08T12:08:00-05:00,0,,0,,,,False,LIMA,True
ocds-dgv273-seacev3-1241181,2026-08,16,PE-CONSUCODE-7,CONSEJO NACIONAL DE LA MAGISTRATURA,LIMA,LP-ABR-1-2026-JNJ-1,Adquisición de Suministro de Combustible (Gasohol Premium y Diésel B5 S-50),,Licitación Pública Abreviada,goods,371732.4,PEN,2026-08-13T23:57:00-05:00,4,False,1,390798.0,PEN,GLOBAL FUEL SOCIEDAD ANONIMA,False,LIMA,True
ocds-dgv273-seacev3-1241182,2026-08,25,PE-CONSUCODE-48,GOBIERNO REGIONAL DE PIURA SEDE CENTRAL,PIURA,LP-SM-9-2026-GRP-GRI-C-LP-1,REQUERIMIENTO CON SISTEMA DE ENTREGA DE SISEÑO Y CONSTRUCCION MEDIANTE EJECUCIÓN RÁPIDA (FAST TRACK) DEL PROYECTO: MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL SECUNDARIA DE LA I.E. JORGE CHAVEZ DEL A.H. ANDRES RAZURI DEL DISTRITO DE TAMBO GRANDE - PROVINCIA DE PIURA - DEPARTAMENTO DE PIURA con CUI,open,Licitación Pública,works,29387167.19,PEN,2026-08-13T18:59:00-05:00,0,,0,,,,False,PIURA,True
ocds-dgv273-seacev3-1241183,2026-08,10,PE-CONSUCODE-835,MUNICIPALIDAD DISTRITAL DE CHALLABAMBA,CUSCO,COMPRE-COMPRE-4-2026-OC/MDCH-1,"CONTRATACION  DE CABLES ELECTRICOS para el proyecto ""MEJORAMIENTO DE LA OFERTA DE SERVICIO EDUCATIVO EN LA I.E DANIEL ALCIDES CARRION N° 50465 DE LA C.C DE PAROBAMBA DEL DISTRITO DE CHALLABAMBA DE LA PROVINCIA DE PAUCARTAMBO DEL DEPARTAMENTO DE CUSCO""",open,Comparación de Precios,goods,98320.33,PEN,2026-08-13T16:39:00-05:00,3,False,1,97980.0,PEN,HANCCO CONDORI NANCY ELIZABETH,False,CUSCO,True
ocds-dgv273-seacev3-1241184,2026-08,14,PE-CONSUCODE-224,MUNICIPALIDAD DISTRITAL DE SAN MARCOS,ANCASH,LP-ABR-145-2026-MDSM/CS-1,"ADQUISICIÓN DE EQUIPOS PARA EL PLAN DE NEGOCIO DENOMINADO: ""MEJORAMIENTO DE LA CALIDAD Y SERVICIO GASTRONOMICO DE LA EMPRESA INVERSIONES MERAKI A Y M S.A.C. EN EL DISTRITO DE SAN MARCOS, PROVINCIA DE HUARI, REGION ANCASH"", CON CU 2720457.",,Licitación Pública Abreviada,goods,135840.0,PEN,2026-08-13T18:16:00-05:00,4,False,1,132150.0,PEN,EMPRESA CONSTRUCTORA MULTISERVICIOS OBRETT E.I.R.L.,False,ANCASH,True
ocds-dgv273-seacev3-1241185,2026-08,11,PE-CONSUCODE-2353,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE HUARAL S.A.,LIMA,COMPRE-COMPRE-1-2026-OC/EH-1,ADQUISICIÓN DE VALVULAS DE CONTROL EN REDES DE DISTRIBUCIÓN DE AGUA POTABLE EN LA LOCALIDAD DE HUARAL (INCLUYE ACCESORIOS),open,Comparación de Precios,goods,78800.0,PEN,2026-08-13T16:14:00-05:00,3,False,1,78800.0,PEN,ATLAS CONSTRUCTORES S.A.C.,False,LIMA,True
ocds-dgv273-seacev3-1241186,2026-08,5,PE-CONSUCODE-1923,SUPERINTENDENCIA NACIONAL DE SERVICIOS DE SANEAMIENTO,LIMA,DIRECTA-DIRECTA-8-2026-SUNASS-1,"SERVICIO DE SUSCRIPCIÓN DE LA PLATAFORMA DE GESTIÓN DE CONTENIDO DE LA MARCA ALFRESCO, CON SOPORTE EMPRESARIAL, MANTENIMIENTO PREVENTIVO Y SOPORTE TÉCNICO NIVEL PROFESSIONAL",direct,Contratación Directa,services,240000.0,PEN,2026-08-18T18:00:00-05:00,1,True,1,240000.0,PEN,DOMAIN CONSULTING SAC,False,LIMA,True
ocds-dgv273-seacev3-1241187,2026-08,13,PE-CONSUCODE-43,GOBIERNO REGIONAL DE LAMBAYEQUE Sede Central,LAMBAYEQUE,SIE-SIE-8-2026-GR.LAMB/DEC-1,"ADQUISICION DE CEMENTO PORTLAND PARA LA EJECUCIÓN DE LA ACTIVIDAD: ¿MANTENIMIENTO PARA EL ACONDICIONAMIENTO TEMPORAL DEL ESTADIO ELIAS AGUIRRE, DEL DISTRITO DE CHICLAYO, PROVINCIA DE CHICLAYO, DEPARTAMENTO DE LAMBAYEQUE¿",open,Subasta Inversa Electrónica,goods,178635.48,PEN,2026-08-13T16:27:00-05:00,4,False,1,184679.0,PEN,FORZAMAT S.A.C.,False,LAMBAYEQUE,True
ocds-dgv273-seacev3-1241189,2026-08,7,PE-CONSUCODE-200441,GOBIERNO REGIONAL DE LAMBAYEQUE - HOSPITAL REGIONAL LAMBAYEQUE,LAMBAYEQUE,LP-ABR-20-2026-HRL-OC-1,ADQUISICIÓN ANUAL DE REACTIVOS DE COAGULACIÓN AUTOMATIZADOS CON EQUIPO EN COMODATO PARA EL SERVICIO DE LABORATORIO CLÍNICO,,Licitación Pública Abreviada,goods,0.0,PEN,2026-08-13T16:37:00-05:00,0,,0,,,,False,LAMBAYEQUE,True
ocds-dgv273-seacev3-1241190,2026-08,20,PE-CONSUCODE-1307,MUNICIPALIDAD METROPOLITANA DE LIMA,LIMA,LP-SM-12-2026-MML-OGA-OL-1,"ADQUISICION DE MADERA PARA LA EJECUCIÓN DE TRABAJOS OPERATIVOS EN EL CENTRO HISTÓRICO DE LIMA A CARGO DE LA GERENCIA DE PLANIFICACIÓN, GESTIÓN Y RECUPERACIÓN DEL CENTRO HISTÓRICO DE LIMA ¿ PROLIMA",open,Licitación Pública,goods,0.0,PEN,2026-08-13T18:43:00-05:00,0,,0,,,,False,LIMA,True
ocds-dgv273-seacev3-1241191,2026-08,21,PE-CONSUCODE-10249,FUERZA AEREA DEL PERU,LIMA,CP-ABR-2-2026-ALAR2/FAP-1,"¿SERVICIO DE MANTENIMIENTO DE LOS SERVICIOS HIGIÉNICOS, LINEAS DE DESAGÜE Y SISTEMA DE ALIMENTACION DE AGUA DE LAS CUADRAS DEL SERVICIO MILITAR VOLUNTARIO DE LA EAFAP - CALLAO¿",,Concurso Público Abreviado,services,158603.0,PEN,2026-08-13T21:00:00-05:00,37,False,1,158603.0,PEN,JMS PROYECTS E.I.R.L.,False,LIMA,True
ocds-dgv273-seacev3-1241192,2026-08,23,PE-CONSUCODE-200030,GOBIERNO REGIONAL DE LIMA SEDE CENTRAL,LIMA,LP-ABR-60-2026-GRL/CS-1,"CONTRATACION DE EJECUCION DE OBRA ""MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICION SANITARIA DE EXCRETAS EN LA LOCALIDAD DE NAMIAHUAIN DISTRITO DE GORGOR DE LA PROVINCIA DE CAJATAMBO- LIMA",,Licitación Pública Abreviada,works,2627960.02,PEN,2026-08-13T19:20:00-05:00,22,False,1,2627960.02,PEN,CONSORCIO EJECUTOR HUACHO,False,LIMA,True
ocds-dgv273-seacev3-1241193,2026-08,8,PE-CONSUCODE-488,MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO,AREQUIPA,SIE-SIE-25-2026-MPI-1,"ADQUISICIÓN DE COMBUSTIBLE PARA LA OBRA: OBRA: ¿MEJORAMIENTO Y AMPLIACION DEL SERVICIO PEATONAL Y VEHICULAR DE LAS CALLES DEL PUEBLO JOVEN VILLA LOURDES DEL DISTRITO DE MOLLENDO, PROVINCIA DE ISLAY, DEPARTAMENTO AREQUIPA¿ SEGUNDA ETAPA CUI N° 2570920",open,Subasta Inversa Electrónica,goods,72166.0,PEN,2026-08-13T16:15:00-05:00,2,,0,,,,False,AREQUIPA,True
ocds-dgv273-seacev3-1241194,2026-08,22,PE-CONSUCODE-819,MUNICIPALIDAD DISTRITAL DE VILCABAMBA - LA CONVENCION,CUSCO,CP-ABR-3-2026-DEC-MDV/LC-1,"CONTRATACION DE SERVICIO DE FABRICACION MONTAJE E INSTALACION DE ESTRUCTURA METALICA: CONSTRUCCION DE COBERTURA DE INSTALACIONES DEPORTIVAS, REMODELACION DE TRIBUNA Y/O PALCO, EN EL(LA) INSTITUCION EDUCATIVA 50332 JOSE ANTONIO ENCINAS FRANCO EN EL CENTRO POBLADO KUQUIPATA, DISTRITO DE VILCABAMBA, PROVINCIA LA CONVENCION, DEPARTAMENTO CUSCO",,Concurso Público Abreviado,services,327500.0,PEN,2026-08-13T17:56:00-05:00,28,False,1,312000.0,PEN,CORPORACION KAMORI EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - CORPORACION KAMORI E.I.R.L.,False,CUSCO,True
ocds-dgv273-seacev3-1241195,2026-08,15,PE-CONSUCODE-894,MUNICIPALIDAD PROVINCIAL DE CASTROVIRREYNA,HUANCAVELICA,LP-ABR-6-2026-MPC/CS-1,ejecución del proyecto de inversión: MEJORAMIENTO DEL SERVICIO DE TRÁNSITO PEATONAL INTERURBANO O RURAL EN PUENTE TINCOCC DE CENTRO POBLADO TINCOCC DISTRITO DE CASTROVIRREYNA DE LA PROVINCIA DE CASTROVIRREYNA DEL DEPARTAMENTO DE HUANCAVELICA,,Licitación Pública Abreviada,works,339810.72,PEN,2026-08-13T17:18:00-05:00,8,False,1,339810.72,PEN,CONSORCIO VIRGEN DE COCHARCAS,False,HUANCAVELICA,True
ocds-dgv273-seacev3-1241196,2026-08,26,PE-CONSUCODE-200062,GOBIERNO REGIONAL DE ICA-HOSPITAL REGIONAL DE ICA,ICA,LP-ABR-26-2026-CS-HRI-1,ADQUISICION DE SET DE LINEAS ARTERIAL Y VENOSA PARA HEMODIALISIS ADULTO,,Licitación Pública Abreviada,goods,100000.0,PEN,2026-08-13T16:32:00-05:00,8,False,1,89900.0,PEN,RODA MEDICAL E.I.R.L. - RODA MED E.I.R.L.,False,ICA,True
ocds-dgv273-seacev3-1241197,2026-08,14,PE-CONSUCODE-37,GOBIERNO REGIONAL DE CUSCO SEDE CENTRAL,CUSCO,LP-ABR-141-2026-GR CUSCO-1,CONTRATACION DE GABINETES DE MELAMINA (INCLUYE INSTALACION A TODO COSTO),,Licitación Pública Abreviada,goods,194200.0,PEN,2026-08-13T16:38:00-05:00,30,False,1,198200.0,PEN,COTESI PERU E.I.R.L.,False,CUSCO,True
ocds-dgv273-seacev3-1241198,2026-08,20,PE-CONSUCODE-813,MUNICIPALIDAD PROVINCIAL DE LA CONVENCION - SANTA ANA,CUSCO,LP-ABR-13-2026-COMITE-MPLC/LC-1,"ADQUISICIÓN DE DESPULPADORA DE CAFÉ PARA EL (187) MEJORAMIENTO DE LA CALIDAD DEL CAFÉ A TRAVES DE LA POST COSECHA DE LA ASOCIACION DE PRODUCTORES AGROPECUARIOS DEL SECTOR DE GARAVITO DEL DISTRITO DE SANTA ANA, LA CONVENCION, CUSCO Y  (182) PARA EL MEJORAMIENTO DE LA CALIDAD DE CAFÉ EN LA ASOCIACION",,Licitación Pública Abreviada,goods,119000.0,PEN,2026-08-13T18:52:00-05:00,22,False,1,118300.0,PEN,CORTEZ FERNANDEZ MARTIN,False,CUSCO,True
ocds-dgv273-seacev3-1241199,2026-08,17,PE-CONSUCODE-421,MUNICIPALIDAD DISTRITAL DE YARABAMBA,AREQUIPA,CP SER-SM-11-2025-MDY-1,"CONTRATACIÓN DE SERVICIO DE MANTENIMIENTO DEL COMPLEJO RECREATIVO LINARES MOSCOSO, DEL ASENTAMIENTO HUMANO LINARES MOSCOSO, DISTRITO DE YARABAMBA ¿ AREQUIPA ¿ AREQUIPA",,Concurso Público de Servicios,services,0.0,PEN,2026-08-13T17:04:00-05:00,0,,0,,,,False,AREQUIPA,True
ocds-dgv273-seacev3-1241200,2026-08,19,PE-CONSUCODE-317,MUNICIPALIDAD PROVINCIAL DE ABANCAY,APURIMAC,CP-ABR-9-2026-MPA-1,SERVICIO DE ALQUILER DE 02 EXCAVADORAS SOBRE ORUGA PARA EL DESARROLLO DE TRABAJOS OPERATIVOS DENTRO DEL ADRS BOTADERO PACHACHACA DEL AREA DE DISPOSICION FINAL DE LA SGGRS,,Concurso Público Abreviado,services,299000.0,PEN,2026-08-13T15:58:00-05:00,28,False,1,244950.0,PEN,FRATELLI CONSULTORA Y CONSTRUCTORA E.I.R.L.,False,APURIMAC,True
ocds-dgv273-seacev3-1241201,2026-08,10,PE-CONSUCODE-1082,MUNICIPALIDAD DISTRITAL DE HUAYUCACHI,JUNIN,COMPRE-COMPRE-1-2026-MDH/DEC-1,CONTRATACIÓN DE SERVICIO DE ALQUILER DE MAQUINARIAS PESADAS PARA LA EJECUCION DE LA OBRA ¿CREACIÓN DEL SERVICIO DE MOVILIDAD URBANA EN EL JR. PROCERES TRAMO (AV. CIRCUNVALACIÓN OESTE-AV. LOS INKAS) EN EL BARRIO HUAMANMARCA DISTRITO DE HUAYUCACHI DE LA PROVINCIA DE HUANCAYO DEL DEPARTAMENTO DE JUNIN¿,open,Comparación de Precios,services,83650.2,PEN,2026-08-13T23:22:00-05:00,3,False,1,83430.0,PEN,OSEDA QUISPE MIGUEL ELDER,False,JUNIN,True
ocds-dgv273-seacev3-1241202,2026-08,17,PE-CONSUCODE-1209,MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO,LA LIBERTAD,CP-ABR-16-2026-MPSC-1,"CONTRATACIÓN DE SERVICIOS: MANTENIMIENTO DE LA I.E. SAN CARLOS N° 2302, JUNTA VECINAL N° 04, DISTRITO DE HUAMACHUCO, PROVINCIA SÁNCHEZ CARRIÓN, LA LIBERTAD.",,Concurso Público Abreviado,services,55376.0,PEN,2026-08-13T16:10:00-05:00,14,False,1,53500.0,PEN,N & P GLOBAL CONSTRUCTION E.I.R.L.,False,LA LIBERTAD,True
ocds-dgv273-seacev3-1241203,2026-08,18,PE-CONSUCODE-10407,GOBIERNO REGIONAL DE APURIMAC-TRANSPORTES CHANKA,APURIMAC,CP-ABR-4-2026-DSRTC-CH-1,"CONTRATACIÓN DE SERVICIO DE ALQUILER DE RODILLO LISO VIBRATORIO (MAQUINA SECA) PARA EL PROYECTO: MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN LA VIA VECINAL AP-541, DESDE EL EMP. 3S (TOTORABAMBA), Y LA VIA VECINAL AP-549 (COCHARCAS), DE LOS DISTRITOS DE ANCO_HUALLO, COCHARCAS DE",,Concurso Público Abreviado,services,102144.0,PEN,2026-08-13T18:45:00-05:00,17,False,1,111360.0,PEN,E.J.C. SERVICIOS GENERALES E.I.R.L.,False,APURIMAC,True
ocds-dgv273-seacev3-1241205,2026-08,10,PE-CONSUCODE-10449,GOBIERNO REGIONAL DE CUSCO - DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES CUSCO,CUSCO,COMPRE-COMPRE-45-2026-GRTCC-1,"ADQUISCION DE BIENES PARA EL PROYECTO MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN LA CU-145 EN EL TRAMO: TRAYECTORIA EMP. PE-28 F (CHINCHERO) - PIURAY -QUISPIHUARA SENCCA, R81356 EN EL TRAMO: EMP, CU-145-EMP. PE-28 F DISTRITOS DE CUSCO, CHINCHERO DE LAS PROVINCIAS DE CUSCO, URUB",open,Comparación de Precios,goods,68385.0,PEN,2026-08-13T16:26:00-05:00,3,False,1,68385.0,PEN,SANCHEZ MAMANI NAYDA LUCERO,False,CUSCO,True
ocds-dgv273-seacev3-1241206,2026-08,15,PE-CONSUCODE-200367,GOBIERNO REGIONAL DE APURIMAC-GERENCIA SUBREGIONAL CHINCHEROS,APURIMAC,CP-ABR-15-2026-GRA-SRCH-1,CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA ELABORACIÓN DEL EXPEDIENTE TÉCNICO DEL PROYECTO ¿MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN INICIAL EN 4 UNIDADES PRODUCTORAS 4 CENTROS POBLADOS DISTRITO DE CHINCHEROS DE LA PROVINCIA DE CHINCHEROS DEL DEPARTAMENTO DE APURÍMAC¿ CUI: 2380164.,,Concurso Público Abreviado,services,150000.0,PEN,2026-08-13T21:52:00-05:00,5,,0,,,,False,APURIMAC,True
ocds-dgv273-seacev3-1241210,2026-08,15,PE-CONSUCODE-224,MUNICIPALIDAD DISTRITAL DE SAN MARCOS,ANCASH,LP-ABR-212-2026-MDSM-CS-1,"ADQUISICIÓN DE EQUIPOS, PARA EL PLAN DE NEGOCIO DENOMINADO: ¿MEJORAMIENTO DEL SERVICIO DE GASTRONOMIA DE LA EMPRESA INVERSIONES XANTA S.A.C, DEL DISTRITO DE SAN MARCOS, PROVINCIA DE HUARI, REGION ANCASH¿, CON CUI N° 2707773.",,Licitación Pública Abreviada,goods,72400.0,PEN,2026-08-13T17:24:00-05:00,7,False,1,71400.0,PEN,CONSTRUCTORA MR Y G. GRUPO S.A.C.,False,ANCASH,True
ocds-dgv273-seacev3-1241211,2026-08,20,PE-CONSUCODE-269,MUNICIPALIDAD DISTRITAL DE TICAPAMPA,ANCASH,LP-ABR-1-2026-MDT/CS-1,"PARA LA EJECUCION DE LA OBRA: CONSTRUCCIÓN DE COBERTURA; EN EL(LA) GRADERIAS DEL ESTADIO MUNICIPAL DE LA LOCALIDAD DE TICAPAMPA DEL DISTRITO DE TICAPAMPA, PROVINCIA RECUAY, DEPARTAMENTO ANCASH, CUI 2727791",,Licitación Pública Abreviada,works,434570.02,PEN,2026-08-14T22:28:00-05:00,6,False,1,434570.02,PEN,CONSORCIO TICAPAMPA,False,ANCASH,True
ocds-dgv273-seacev3-1241212,2026-08,16,PE-CONSUCODE-10407,GOBIERNO REGIONAL DE APURIMAC-TRANSPORTES CHANKA,APURIMAC,CP-ABR-5-2026-DSRTC-CH-1,"CONTRATACIÓN DE SERVICIO DE ALQUILER DE CAMION CISTERNA (MAQUINA SECA) PARA EL PROYECTO: MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN LA VIA VECINAL AP-541, DESDE EL EMP. 3S (TOTORABAMBA), Y LA VIA VECINAL AP-549 (COCHARCAS), DE LOS DISTRITOS DE ANCO_HUALLO, COCHARCAS DE LA PROV",,Concurso Público Abreviado,services,115200.0,PEN,2026-08-13T18:45:00-05:00,13,False,1,124800.0,PEN,E.J.C. SERVICIOS GENERALES E.I.R.L.,False,APURIMAC,True
ocds-dgv273-seacev3-1241215,2026-08,18,PE-CONSUCODE-1330,MUNICIPALIDAD DISTRITAL DE PUCUSANA,LIMA,LP-ABR-3-2026-C/MDP-OBRA-2,"CONSTRUCCION DE CERCO PERIMETRICO; EN EL(LA) COMPLEJO DE SERVICIOS MUNICIPALES, DISTRITO DE PUCUSANA, PROVINCIA LIMA, DEPARTAMENTO LIMA CUI N° 2718647",,Licitación Pública Abreviada,works,709667.01,PEN,2026-08-13T16:37:00-05:00,11,,0,,,,False,LIMA,True
ocds-dgv273-seacev3-1241216,2026-08,18,PE-CONSUCODE-10407,GOBIERNO REGIONAL DE APURIMAC-TRANSPORTES CHANKA,APURIMAC,CP-ABR-6-2026-DSRTC-CH-1,"CONTRATACIÓN DE SERVICIO DE ALQUILER DE RETROEXCAVADORA (MAQUINA SECA) PARA EL PROYECTO: MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN LA VIA VECINAL AP-541, DESDE EL EMP. 3S (TOTORABAMBA), Y LA VIA VECINAL AP-549 (COCHARCAS), DE LOS DISTRITOS DE ANCO_HUALLO, COCHARCAS DE LA PROVI",,Concurso Público Abreviado,services,79872.0,PEN,2026-08-13T18:45:00-05:00,19,False,1,72960.0,PEN,CONSTRUCTORA Y MINERA EVO GREEN S.A.C.,False,APURIMAC,True
ocds-dgv273-seacev3-1241217,2026-08,20,PE-CONSUCODE-747,MUNICIPALIDAD DISTRITAL DE VENTANILLA,CALLAO,LP-ABR-6-2026-CS-MDV-1,CONTRATACION DE LA EJECUCIÓN DE OBRA: ¿CREACION DEL SERVICIOS DE ESPACIOS PÚBLICOS URBANOS EN PARQUE SAN JUDAS TADEO EN LA URB. ANTONIA MORENO DE CACERES - ZONA SUR DISTRITO DE VENTANILLA DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO DEL DEPARTAMENTO DE CALLAO¿ CON CUI N°2687835,,Licitación Pública Abreviada,works,1092040.46,PEN,2026-08-13T18:25:00-05:00,10,False,1,1092040.46,PEN,CONSORCIO SAN JUDAS TADEO,False,CALLAO,True
ocds-dgv273-seacev3-1241218,2026-08,16,PE-CONSUCODE-223,MUNICIPALIDAD DISTRITAL DE RAPAYAN,ANCASH,CP-ABR-9-2026-MDR/EVALUADOR-1,"CONTRATACION DE SERVICIOS DE LA EJECUCION DE LA ACTIVIDAD: MANTENIMIENTO DE LAS ALCANTARRILLAS, SEÑALIZACIONES, PINTADO DE VEREDAS, JUNTAS DE DILATACION DE LA ZONA URBANA DEL DISTRITO DE RAPAYAN ¿ HUARI ¿ ANCASH",,Concurso Público Abreviado,services,325285.12,PEN,2026-08-13T16:37:00-05:00,12,False,1,325285.12,PEN,CONSORCIO SA & CK,False,ANCASH,True
ocds-dgv273-seacev3-1241219,2026-08,12,PE-CONSUCODE-1160,MUNICIPALIDAD DISTRITAL DE PANGOA,JUNIN,CP-ABR-3-2026-CS/MDP-1,CONTRATACIÓN DEL SERVICIO DE ALQUILER DE CAMION PARA LA RECOLECCIÓN Y TRASLADO DE LOS RESIDUOS SÓLIDOS MUNICIPALES DEL DISTRITO DE PANGOA.,,Concurso Público Abreviado,services,85000.0,PEN,2026-08-13T20:11:00-05:00,3,False,1,85000.0,PEN,CALDERON RONDONIL WILDER MAURO,False,JUNIN,True
ocds-dgv273-seacev3-1241220,2026-08,14,PE-CONSUCODE-10151,JEFATURA DE LA VIII RPNP-HUANCAYO,JUNIN,CP-ABR-9-2026-VIII DIRTEPOL PNP HUANCAYO-2,CONTRATACIÓN DEL SERVICIO DE CONCESIÓN DE ALIMENTOS PARA EL PERSONAL PNP (OFICIALES Y SUB OFICIALES PNP) DE LA COMISARIA DE LA MERCED ¿ DIVPOL CHANCHAMAYO DE LA REGION POLICIAL JUNIN,,Concurso Público Abreviado,services,0.0,PEN,2026-08-14T22:24:00-05:00,2,False,1,134736.0,PEN,ASNABAR ROMERO ROXANA LILIANA,False,JUNIN,True
ocds-dgv273-seacev3-1241221,2026-08,15,PE-CONSUCODE-1209,MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO,LA LIBERTAD,CP-ABR-14-2026-MPSC-2,"SUPERVISIÓN DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN SECUNDARIA EN I.E. 80164 DE CENTRO POBLADO LLAMPA, DISTRITO DE HUAMACHUCO, DE LA PROVINCIA DE SÁNCHEZ CARRIÓN DEL DEPARTAMENTO DE LA LIBERTAD I ETAPA CON CUI N° 2624288.",,Concurso Público Abreviado,services,132380.35,PEN,2026-08-13T16:34:00-05:00,9,False,1,119142.32,PEN,TENORIO FLORES VICTOR ALBERTO,False,LA LIBERTAD,True
ocds-dgv273-seacev3-1241222,2026-08,17,PE-CONSUCODE-441,MUNICIPALIDAD DISTRITAL DE CHAPARRA,AREQUIPA,LP-ABR-1-2026-OC-MDCH-A-1,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: ¿CONSTRUCCION DE COBERTURA DE INSTALACIONES DEPORTIVAS; RENOVACION DE SERVICIOS HIGIENICOS Y/O VESTIDORES; REMODELACION DE TRIBUNA Y/O PALCO; EN EL(LA) COMPLEJO DEPORTIVO CHAPARRA EN EL CENTRO POBLADO PUEBLO VIEJO (CHAPARRA) DISTRITO DE CHAPARRA, PROVINCIA",,Licitación Pública Abreviada,works,1369094.3,PEN,2026-08-13T18:16:00-05:00,8,False,1,1369094.3,PEN,CONSORCIO CHAPARRA,False,AREQUIPA,True
ocds-dgv273-seacev3-1241223,2026-08,10,PE-CONSUCODE-1891,UNIVERSIDAD NACIONAL DE INGENIERIA,LIMA,CONV-PROC-42-2026-UNI-1,SERVICIO DE ASISTENCIA TECNICA EN PROYECTOS DE INVESTIGACION,open,Convenio,services,9052.0,PEN,2026-08-14T17:23:00-05:00,1,True,1,9052.0,PEN,CARLOS MANUEL SANCHEZ SANCHEZ,False,LIMA,True
ocds-dgv273-seacev3-1241224,2026-08,19,PE-CONSUCODE-40,GOBIERNO REGIONAL DE HUANUCO SEDE CENTRAL,HUANUCO,CP-ABR-14-2026-GRH/CSG-1,"CONTRATACIÓN DEL SERVICIO DE CONSTRUCCIÓN DE RESERVORIO / SISTEMA DE DOTACIÓN DE AGUA PARA RIEGO PARA EL PLAN DE NEGOCIO ¿MEJORAMIENTO DE LA PRODUCCION Y COMERCIALIZACION DEL PALTO EN LA ASOCIACION DE PRODUCTORES AGROPECUARIOS CORMA EN EL DISTRITO DE HUACAYBAMBA, PROVINCIA DE HUACAYBAMBA Y REGION HU",,Concurso Público Abreviado,services,120800.0,PEN,2026-08-14T18:54:00-05:00,10,False,1,120800.0,PEN,CONSULTORES E INVERSIONES GRUPO CS S.A.C.,False,HUANUCO,True
ocds-dgv273-seacev3-1241225,2026-08,13,PE-CONSUCODE-2543,SEGURO SOCIAL DE  SALUD,LIMA,SIE-SIE-1-2026-ESSALUD/RAMOY-2,"ADQUISICION DE COMBUSTIBLE - DIESEL BS S-50 PARA LA RED ASISTENCIAL MOYOBAMBA, PARA UN PERIODO DE 12 MESES",open,Subasta Inversa Electrónica,goods,264000.0,PEN,2026-08-13T17:13:00-05:00,2,False,1,297000.0,PEN,ESTACION DOS DE MAYO E.I.R.L.,False,LIMA,True
